,experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss,method_plain,down_ds,method_label,enc_ds_raw,enc_ds
2160,12934,99787,81572d0e-1c0f-4f6c-a241-9ef5740c5695,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7401977777481079,0.0376057587563991,0.4186877608299255,0.6682772636413574,0.0801901817321777,0.1475616246461868,1.218687653541565,0.5184049606323242,0.1707070767879486,1.1380447149276731,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2161,12934,99801,649bfb47-a85d-43b6-8e9f-c201a1ae9a6f,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7959213256835938,0.0394888706505298,0.5486820340156555,0.7032516002655029,0.0881792977452278,0.3921772837638855,1.2006361484527588,0.663240909576416,0.4513879418373108,0.8836696147918701,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2162,12934,99813,30220f7a-f38a-4668-a409-1e556b2918a6,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7184840440750122,0.0350297465920448,0.5053133964538574,0.6713269948959351,0.0352714248001575,0.3101702332496643,1.1226118803024292,0.5796520709991455,0.3489773273468017,1.0172525644302368,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2164,12934,99830,09aee75e-c04a-4b24-981a-cc1093bebfc0,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.6615632772445679,0.0836276561021804,0.5174400210380554,0.6731163859367371,0.0597253963351249,0.3337814807891845,1.131417989730835,0.545307457447052,0.318065196275711,1.0969836711883545,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2165,12934,99839,25e296a4-b91a-477d-a5b1-0fe6d66fb4cf,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7992367744445801,0.0349277257919311,0.5583195090293884,0.7169694900512695,0.0929333344101905,0.3976196646690368,1.160477876663208,0.667894184589386,0.4524939060211181,0.8661940693855286,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2171,12934,99897,a449305b-1188-4784-a7f0-8ba7af88c9a9,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8894708156585693,0.0413132421672344,0.7034241557121277,0.8773638010025024,0.0555372275412082,0.5182119011878967,0.7495588064193726,0.751359760761261,0.5279006361961365,0.6505002379417419,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2172,12934,99909,0b320d85-4556-41f1-a91e-b4caf1f8356f,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9047334790229796,0.0246464945375919,0.7166836857795715,0.8866639137268066,0.0381873175501823,0.5292881727218628,0.7046146392822266,0.7737168669700623,0.5508750081062317,0.587216854095459,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2174,12934,99929,96227624-c2ad-4449-a36e-4e2feab4ee93,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7761971354484558,0.0140393050387501,0.5803229808807373,0.7383440732955933,0.0184771213680505,0.4145264327526092,1.033639907836914,0.6325017809867859,0.4193633198738098,0.925118088722229,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2176,12935,99789,cdccbb84-f60a-408d-b2c3-a9cbebb76bf0,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.6509895920753479,0.0739230513572692,0.518493115901947,0.6647017002105713,0.0605835802853107,0.3447563350200653,1.1407415866851809,0.5455847978591919,0.3183422684669494,1.095815658569336,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2177,12935,99800,2f6c13c0-ef36-4c68-bf9a-887d86ab2ee4,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8807968497276306,0.0438993163406848,0.6782135367393494,0.8524037599563599,0.0965000092983245,0.4980593621730804,0.877475917339325,0.7487866282463074,0.5288416147232056,0.6733762621879578,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2178,12935,99812,6986b998-1847-4ca0-87bf-2a4f99326ada,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7875289916992188,0.0459070801734924,0.541134774684906,0.7107186317443848,0.0915343165397644,0.4233230054378509,1.171233296394348,0.6419161558151245,0.4423249065876007,0.9191045165061952,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2179,12935,99824,b4ef6b6a-aab4-4b30-9376-eb61b2eaf85e,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8567727208137512,0.0593835525214672,0.6272019147872925,0.8124566078186035,0.1110629290342331,0.4566644728183746,0.9749136567115784,0.7044421434402466,0.4926181435585022,0.7742931842803955,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2185,12935,99884,43aff497-e3df-4123-b1e8-41cb8552c6d7,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7651765942573547,0.0123912505805492,0.5813441276550293,0.7317496538162231,0.0303467866033315,0.4383330941200256,1.0577489137649536,0.6201445460319519,0.4233261942863464,0.9493770003318788,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2186,12935,99893,4703ec78-9df0-4c35-be1e-c9bb259f06d3,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7758479118347168,0.0466386303305625,0.5340662598609924,0.6941790580749512,0.0986015945672988,0.4064079523086548,1.290624976158142,0.6480947732925415,0.4414391815662384,0.9270451664924622,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2188,12935,99912,080cf570-7786-4e74-8004-6ce82359c0cc,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7095807194709778,0.0669663026928901,0.5094140768051147,0.680866539478302,0.0348834134638309,0.3472895622253418,1.123305082321167,0.5876643061637878,0.3727948069572449,1.0258092880249023,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2190,12935,99930,18966278-197d-49ba-a62e-0e42b4dd9ede,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7353429198265076,0.0514158383011817,0.4186877608299255,0.6638636589050293,0.0778038203716278,0.1475616246461868,1.2133513689041138,0.5184049606323242,0.1707070767879486,1.13539719581604,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2193,12936,99804,2c0bf027-1971-4887-9d03-c558725cd488,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7280452251434326,0.054304651916027,0.4186877608299255,0.654008150100708,0.0983328744769096,0.1475616246461868,1.221035718917847,0.5184049606323242,0.1707070767879486,1.1400476694107056,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2195,12936,99819,b0834d6c-2da8-4461-af3b-1cf9a6f96a61,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6781604290008545,0.0180095769464969,0.4799591600894928,0.6718606352806091,0.0457998402416706,0.3165333867073059,1.1563732624053955,0.5589436292648315,0.3456222414970398,1.068583846092224,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2196,12936,99828,4710d91c-8758-48bf-9751-c58f80484afa,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7400186657905579,0.0910336673259735,0.5584790706634521,0.705204427242279,0.1007456630468368,0.4327603578567505,1.1498963832855225,0.6027641892433167,0.4259902238845825,1.0471844673156738,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2198,12936,99846,20f5fa78-c42c-45b7-ad94-391e5786ce41,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7763170003890991,0.2339894771575927,0.5527189373970032,0.7374281883239746,0.3352673053741455,0.4066134095191955,2.022397518157959,0.6519622206687927,0.4563190340995788,1.533342361450195,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2199,12936,99859,8cfb798d-f76f-4627-8d81-a6306e1647f2,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.628496527671814,0.0543974190950393,0.4949738383293152,0.6612642407417297,0.0206452440470457,0.3203595578670501,1.1441301107406616,0.5213325023651123,0.3081690967082977,1.1183900833129885,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2201,12936,99882,e55469a3-5e90-4ea0-ad05-04cbfdc03ddf,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7392088770866394,0.1904758960008621,0.5170251727104187,0.708528995513916,0.2619421780109405,0.4032773971557617,1.6020376682281494,0.6140275001525879,0.4267159104347229,1.330679416656494,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2204,12936,99911,25837583-e4a5-4c3c-b7c4-dec4fd25d3eb,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7684948444366455,0.2574306428432464,0.5382148623466492,0.7115077376365662,0.3415357768535614,0.4069497287273407,1.9773814678192136,0.6316697597503662,0.4512876272201538,1.5074721574783323,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2206,12936,99927,dd0d2177-2675-4ecb-8fa5-52f3191f5ac1,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7313066124916077,0.1798874139785766,0.5004308223724365,0.6964298486709595,0.2420005798339843,0.3968266248703003,1.516443967819214,0.5990816950798035,0.4296009540557861,1.2594150304794312,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2209,12937,99818,9a62eefb-3d2c-4ad0-abf7-516bc3b1571f,1643118217,,lizard,wide_resnet28w2,2972,256,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9421088695526124,0.0403603129088878,0.7883743643760681,0.9305804967880248,0.0600841827690601,0.6123630404472351,0.5497446656227112,0.8368900418281555,0.6285099387168884,0.4441260099411011,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2210,12937,99862,7494e682-ee77-46e3-9685-3823ab14e531,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,256,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9520670175552368,0.0287529826164245,0.823110818862915,0.9423993825912476,0.0350473746657371,0.6529303789138794,0.4632402062416076,0.8533766865730286,0.6605223417282104,0.3945251107215881,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2212,12937,99923,04478836-1216-4b1a-9279-b80bad82db21,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,256,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7584818005561829,0.0234111379832029,0.5627074241638184,0.7157207727432251,0.0084299705922603,0.3925272226333618,1.058388113975525,0.6165390610694885,0.3830204308032989,0.9680917263031006,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2213,12937,99948,5f90cea4-0311-46ab-9607-eebb8d3aa52b,1643118217,,lizard,wide_resnet28w2,True,256,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7275472283363342,0.0265882723033428,0.5114086270332336,0.6952162981033325,0.0443195812404155,0.3423804044723511,1.1111339330673218,0.5857536792755127,0.3803707957267761,1.0105767250061035,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2214,12937,99971,10772c14-f39c-4d76-836c-0e12be436162,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,256,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7615001201629639,0.0390847250819206,0.581503689289093,0.7211289405822754,0.0616281069815158,0.4166959822177887,1.0538922548294067,0.6330565214157104,0.4145286381244659,0.9431945085525512,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2215,12937,99993,e4d50416-3518-4785-9b75-c9e56bb42cf8,1643118217,,lizard,wide_resnet28w2,2972,256,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.941632866859436,0.0391482152044773,0.7775402069091797,0.9189040660858154,0.0717743933200836,0.5903750658035278,0.5988044142723083,0.8356111645698547,0.6237033009529114,0.4424399435520172,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2220,12937,100168,02d6e999-c13f-41ac-b35c-c780afcdc279,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,256,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9527392983436584,0.0332895405590534,0.8166804909706116,0.941125214099884,0.0460795387625694,0.648234486579895,0.4778036773204803,0.8528220057487488,0.663154125213623,0.3949589133262634,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2221,12937,100212,6e41ece7-481f-4611-b825-11d324b83960,1643118217,,lizard,wide_resnet28w2,True,256,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.6574078798294067,0.0573887340724468,0.5163230895996094,0.6755780577659607,0.0329771637916564,0.3521310091018677,1.123202919960022,0.5399146676063538,0.3333257436752319,1.0938496589660645,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2226,12938,99809,79969e2c-b999-4dad-9d3e-a87a6d2f86cd,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8799327611923218,0.0420764908194541,0.6742085814476013,0.8561424016952515,0.0725755542516708,0.4979169070720672,0.8279680609703064,0.7413445115089417,0.5158199071884155,0.6867573857307434,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2228,12938,99832,631c866a-1322-4102-8528-8a4065b1901a,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7583165168762207,0.0236676037311553,0.5629148483276367,0.7126182913780212,0.0131727252155542,0.3904604911804199,1.060928225517273,0.6177254319190979,0.3815801441669464,0.9704809188842772,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2229,12938,99842,39728c51-7b5b-4563-adcf-c42c878ed9b3,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8838837742805481,0.037785492837429,0.6920474767684937,0.866980254650116,0.0648427307605743,0.5066859126091003,0.7841128706932068,0.7465062141418457,0.5253365635871887,0.6647154688835144,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2230,12938,99854,9233ac05-54c1-4fba-a9c1-5d67f1e3277e,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.797824501991272,0.0287058055400848,0.5430814623832703,0.6946342587471008,0.1041203811764717,0.3844911456108093,1.201717495918274,0.6600514650344849,0.4475842118263244,0.8715254068374634,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2235,12938,99910,8616ba7b-ed9f-4a6d-b045-c110c6fdce81,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7184840440750122,0.0350295230746269,0.5053133964538574,0.6713269948959351,0.035271655768156,0.3101702332496643,1.1226118803024292,0.5796520709991455,0.3489773273468017,1.0172525644302368,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2236,12938,99913,c456fd18-5dc9-4d8b-bd5b-705f64140a4e,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7590821385383606,0.0119779147207736,0.5698238611221313,0.7191997170448303,0.0229333229362964,0.4058486819267273,1.0448015928268433,0.6178795099258423,0.397506833076477,0.9536449909210204,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2237,12938,99919,4a61ed71-7321-435b-b1e1-f9b306cd69fc,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.6615632772445679,0.0836274549365043,0.5174400210380554,0.6731163859367371,0.0597251579165458,0.3337814807891845,1.131417989730835,0.545307457447052,0.318065196275711,1.0969836711883545,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2238,12938,99931,64146a5a-5f8d-42bc-af35-14ba28f9239c,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7975238561630249,0.0355545058846473,0.5637446045875549,0.715427815914154,0.0964635163545608,0.4002638459205627,1.1722841262817385,0.6669850945472717,0.4499152302742004,0.8679245710372925,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2240,12939,99793,059a4496-a92c-4e48-a5ff-885d1e9f105a,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.6509895920753479,0.0739231556653976,0.518493115901947,0.6647017002105713,0.0605836734175682,0.3447563350200653,1.1407415866851809,0.5455847978591919,0.3183422684669494,1.095815658569336,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2242,12939,99808,85aebaa8-5e85-4e86-b1c8-649b74cbc25d,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.783875048160553,0.0414464250206947,0.5242053866386414,0.7040443420410156,0.0830762833356857,0.4150210618972778,1.2402037382125854,0.6426557302474976,0.4489641189575195,0.910892367362976,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2245,12939,99840,dfc410cd-a87a-4b98-80a1-43720ef9fe76,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7858549356460571,0.0571770071983337,0.5484426617622375,0.7077676057815552,0.0965609550476074,0.4054499268531799,1.2138983011245728,0.6436572670936584,0.4439278841018677,0.920429229736328,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2246,12939,99851,50e56fe2-fed0-41ca-9f49-7df4b589763b,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7519723176956177,0.023002840578556,0.5577769875526428,0.7147849798202515,0.010024880990386,0.3929651081562042,1.0741407871246338,0.6120244860649109,0.3870685994625091,0.9836450219154358,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2248,12939,99872,0c85bef3-bf9f-4bb0-a61e-a396c9bc69d7,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.822587251663208,0.1218464970588684,0.6231490969657898,0.7930067777633667,0.1632392853498459,0.4637399613857269,1.116299390792847,0.6761066913604736,0.4814896881580353,0.9435965418815612,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2249,12939,99883,1b5a3e7e-9097-48df-be2e-1fa526527a45,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7505591511726379,0.015920266509056,0.5707652568817139,0.7117257714271545,0.0299327932298183,0.4191426634788513,1.0624449253082275,0.6202369928359985,0.4117892384529114,0.9590957760810852,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2251,12939,99900,cf2c93aa-db46-43cd-9b15-95ab39db48d9,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7095807194709778,0.0669663995504379,0.5094140768051147,0.680866539478302,0.0348833352327346,0.3472895622253418,1.123305082321167,0.5876643061637878,0.3727948069572449,1.0258092880249023,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2253,12939,99915,7e52efcb-d15e-4a09-8895-fa4fd238eb5d,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8381054401397705,0.118700623512268,0.6394083499908447,0.8081299662590027,0.1744045168161392,0.4698745012283325,1.1011797189712524,0.6963991522789001,0.4873586595058441,0.907309591770172,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2256,12940,99794,c34def97-1275-44a0-b2fe-db87be8b6241,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6698561310768127,0.0191381499171257,0.4801027476787567,0.6659224033355713,0.047379981726408,0.3122843503952026,1.164649486541748,0.5562934279441833,0.340125173330307,1.0766054391860962,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2257,12940,99795,cce0ab94-e50e-4f84-a9f6-67f56ec7df33,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7282634973526001,0.0286395251750946,0.555622935295105,0.6963748931884766,0.059106670320034,0.4142373204231262,1.09807550907135,0.6089736819267273,0.4007327258586883,0.9905070066452026,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2259,12940,99811,c89fb203-3312-47fa-a35a-8ab8e5cc889f,1643118217,,lizard,wide_resnet28w2,True,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.628496527671814,0.0543973483145237,0.4949738383293152,0.6612642407417297,0.0206450894474983,0.3203595578670501,1.1441301107406616,0.5213325023651123,0.3081690967082977,1.1183900833129885,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2261,12940,99833,5e7d6adf-17f4-4d65-8d6e-bbf579002255,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7643537521362305,0.2902312576770782,0.5448365807533264,0.7095204591751099,0.3694806694984436,0.4040943086147308,2.532323122024536,0.6178795099258423,0.4363190531730652,1.8521232604980469,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2262,12940,99845,5b948954-e2ff-4394-b76e-1c201a94f609,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7368099093437195,0.1715808659791946,0.4788103103637695,0.6727221012115479,0.2823719680309295,0.3866466283798218,1.7822881937026978,0.605876624584198,0.4260976314544678,1.2564338445663452,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2263,12940,99858,a1531de1-de9f-4888-a401-74cfa08259e3,1643118217,,lizard,wide_resnet28w2,2972,32,96,True,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7297090291976929,0.1972223818302154,0.4790177345275879,0.6613014340400696,0.26253142952919,0.3936251997947693,1.6126993894577026,0.5911619067192078,0.4302293658256531,1.3001420497894287,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
