experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss
11656,84719,1b896e3b-52e5-48a3-b258-bce73e666575,1645521312,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9920164942741394,0.012790344655513763,0.9172701835632324,0.9929430484771729,0.016263362020254135,0.8859742879867554,0.2673623561859131,0.8910999894142151,0.890460729598999,0.33200669288635254
11656,84721,12a28ed4-1e8a-4bc6-a177-7e54f0741ed2,1645521312,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.985749363899231,0.07334096729755402,0.8197771310806274,0.984222412109375,0.04704543948173523,0.7831940054893494,0.509161114692688,0.8425999879837036,0.8378667235374451,0.48130741715431213
11656,84732,ab2b25cf-be55-4993-a3be-17a2e72e9b03,1645521312,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9780358076095581,0.021508799865841866,0.8895543217658997,0.9889477491378784,0.017511675134301186,0.8565058708190918,0.35266542434692383,0.8783000111579895,0.8769974112510681,0.5592768788337708
11656,84733,9186796f-b452-477f-b23a-7509774fd59a,1645521312,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9950088858604431,0.017515506595373154,0.914345383644104,0.9933083057403564,0.016836587339639664,0.8813585042953491,0.25900593400001526,0.9223999977111816,0.923151969909668,0.23389360308647156
11656,84734,1f496276-b94c-46c6-b93a-bd3c0adff153,1645521312,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9864757657051086,0.06801318377256393,0.8087743520736694,0.9860905408859253,0.04115079343318939,0.7693862318992615,0.5042851567268372,0.8449000120162964,0.8370370268821716,0.4752247929573059
11657,84704,899c1103-ff2c-4631-a822-43f187d38075,1643403528,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9953457713127136,0.007240953855216503,0.9105849862098694,0.991003692150116,0.009741609916090965,0.8761037588119507,0.2787693738937378,0.9197999835014343,0.9204949140548706,0.22903695702552795
11657,84705,7434cba5-f044-4303-ba33-08316d036dac,1643403528,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9952206015586853,0.01899702288210392,0.9048746228218079,0.9920633435249329,0.01820804551243782,0.8713103532791138,0.2754555940628052,0.9190999865531921,0.9196727275848389,0.23118025064468384
11657,84706,62cf3b89-29f3-44aa-bb57-8c5bc2e0fe6b,1643403528,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9858801960945129,0.07625792920589447,0.808495819568634,0.9835484027862549,0.03489697352051735,0.7701172828674316,0.5276955366134644,0.8445000052452087,0.841323733329773,0.48081737756729126
11657,84714,a4ea3cdf-5036-4e02-a8ff-79b673768355,1643403528,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9848517179489136,0.040037576109170914,0.7810584902763367,0.9875212907791138,0.05283975601196289,0.7371305823326111,0.5337557792663574,0.8137999773025513,0.799750804901123,0.503892183303833
11657,84720,ac2e846e-3bcc-468c-a5ff-3e979918e6d5,1643403528,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9948633313179016,0.024776943027973175,0.9153203368186951,0.9932421445846558,0.022128479555249214,0.8849995136260986,0.25649404525756836,0.9210000038146973,0.9224529266357422,0.23979082703590393
