,experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss,method_plain,down_ds,method_label,enc_ds_raw,enc_ds
2114,12931,99781,7fd2f3b1-64c7-473f-b7e8-92d354221705,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,2972,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9234097003936768,0.1083847135305404,0.7613447904586792,0.903443455696106,0.1452184617519378,0.6028247475624084,0.7927078008651733,0.8109736442565918,0.6288065314292908,0.6381992101669312,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2115,12931,99782,83a85f57-3a0c-47d9-a7c9-9fdba96cf24f,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7540397644042969,0.1610056757926941,0.4189271032810211,0.7024875283241272,0.1429921388626098,0.148035243153572,1.1925846338272097,0.5184049606323242,0.1707070767879486,1.0964401960372925,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2116,12931,99797,5ce97681-5059-4865-ae89-cd1d6e8bdeb8,1643118217,,lizard,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.679105281829834,0.0682106539607048,0.4825440347194671,0.6627941131591797,0.0279487781226634,0.3105840384960174,1.1455007791519165,0.5626569986343384,0.3384036123752594,1.0689717531204224,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2118,12931,99816,29d7e816-e545-4576-8b42-2632e83c5a34,1643118217,,lizard,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7003562450408936,0.0516123175621032,0.5094460248947144,0.6754745841026306,0.0166406407952308,0.3586841225624084,1.1289013624191284,0.5786351561546326,0.3805552721023559,1.042637586593628,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2122,12931,99849,a82e76fa-1a48-464e-acc3-b937d47e2259,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7789943814277649,0.0826395899057388,0.5499106645584106,0.7340134978294373,0.14329694211483,0.4138129353523254,1.1571673154830933,0.6412227749824524,0.4492114186286926,0.9633502960205078,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2123,12931,99857,5daef0e2-c9ca-4af7-ad02-fd96ee563a03,1643118217,,lizard,resnet18,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8458117842674255,0.0258435178548097,0.6054856777191162,0.7924156188964844,0.0743655562400817,0.4332736134529114,1.0942959785461426,0.6993112564086914,0.4836359024047851,0.7806685566902161,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2124,12931,99868,a350d670-382e-4f0b-b7f2-82690f3b1d0a,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,2972,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9178682565689088,0.1106626316905021,0.7104607820510864,0.8563196659088135,0.1971446722745895,0.5511345267295837,1.1925562620162964,0.8015130758285522,0.6136100888252258,0.6610639691352844,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2129,12932,99784,771a7e01-eaa8-49c9-a95a-db75aa2b5a2d,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.75721275806427,0.1741632521152496,0.4212248027324676,0.702655017375946,0.150729238986969,0.1528398841619491,1.1917930841445925,0.5186360478401184,0.1713551580905914,1.0950689315795898,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2131,12932,99796,2ae30e7b-244f-4432-b9cb-20e7352b145f,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,2972,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8519488573074341,0.1718086749315261,0.6625925302505493,0.7971876859664917,0.2489878982305526,0.5119370818138123,1.6608103513717651,0.7554121017456055,0.5790039300918579,1.0934590101242063,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2132,12932,99807,9768fb3f-9a61-4e97-aa64-40910535fafd,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.728400468826294,0.2283569723367691,0.5180941820144653,0.6701647043228149,0.2953493893146515,0.3934947848320007,1.8652923107147217,0.6010538935661316,0.425920307636261,1.5198358297348022,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2134,12932,99827,0a3125a8-b4ec-4aff-a452-72d595e7579a,1643118217,,lizard,resnet18,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8345070481300354,0.0840541720390319,0.5906624794006348,0.7782552242279053,0.1252983957529068,0.4678382277488708,1.1859923601150513,0.6882636547088623,0.5021781325340271,0.8459935784339905,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2135,12932,99836,0e25e911-abd6-431e-a893-9950f9d1e05a,1643118217,,lizard,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6594526767730713,0.0579036325216293,0.4791134893894195,0.6648637652397156,0.0143219651654362,0.3085830509662628,1.1471160650253296,0.5540746450424194,0.3330185413360595,1.0837641954421997,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2136,12932,99843,a6dc9e23-0d25-4888-8213-c78b1d93bc48,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,lizard,resnet18,2972,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8541626930236816,0.1755191087722778,0.704365611076355,0.8359020948410034,0.2191381454467773,0.5536734461784363,1.3353480100631714,0.7512827515602112,0.5783395171165466,1.099629282951355,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2137,12932,99852,e4bb47e6-8218-4377-b92b-c3cafa98af54,1643118217,,lizard,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6735118627548218,0.0112095177173614,0.4763690233230591,0.6696547269821167,0.0481092780828475,0.3340896368026733,1.174728274345398,0.5428113341331482,0.3587476015090942,1.098471999168396,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2140,12932,99876,b386bd25-e491-4af0-9a04-2a092bfe6bb9,1643118217,,lizard,resnet18,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8514581322669983,0.0545349270105361,0.657374918460846,0.8353406190872192,0.0657830983400344,0.5087411403656006,0.8885056376457214,0.7231321334838867,0.5320465564727783,0.7621626257896423,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2145,12933,99788,b68bd08e-8607-42bc-8a56-7028bb08fc6f,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,256,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9585336446762084,0.0355524346232414,0.8244670629501343,0.9435573816299438,0.0497053004801273,0.6745423078536987,0.4711077511310577,0.8646861910820007,0.6931436061859131,0.3722266554832458,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2146,12933,99831,d4b9df61-72d7-402b-a7e0-025352f9f3d0,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,256,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9545299410820008,0.0306839980185031,0.814877450466156,0.9395650625228882,0.0458813831210136,0.6500135064125061,0.499733030796051,0.8573211431503296,0.6729477643966675,0.3903078436851501,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2147,12933,99873,c199a031-4bc7-43e2-a6dd-966fdffcc7c1,1643118217,,lizard,wide_resnet28w2,True,256,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.6615425944328308,0.069524697959423,0.4924208521842956,0.6615500450134277,0.0323043540120124,0.2845752537250519,1.141385793685913,0.538651168346405,0.2793920636177063,1.099332571029663,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2149,12933,99924,ccd1c3d6-3c47-4545-a23c-8606c06509c3,1643118217,,lizard,wide_resnet28w2,2972,256,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9343288540840148,0.0286207571625709,0.7668336629867554,0.906244695186615,0.0636563748121261,0.5831199288368225,0.6725598573684692,0.8280920386314392,0.6148129105567932,0.4681396484375,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2151,12933,100000,b2cc0d33-d538-411b-ad08-e8a70b1eb8f2,1643118217,,lizard,wide_resnet28w2,True,256,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7509631514549255,0.0224397275596857,0.5562930703163147,0.7348438501358032,0.0137742767110466,0.395542711019516,1.057173252105713,0.6091431379318237,0.4063844680786133,0.976837694644928,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2157,12933,100188,347aeca3-6ac4-4c19-85dc-268f1b870ecc,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,256,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.8070803880691528,0.0463789030909538,0.5869287848472595,0.7475155591964722,0.1109271794557571,0.4271848797798157,1.0710561275482178,0.6655521392822266,0.4552241265773773,0.8666598796844482,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2158,12933,100220,4538cdf7-2b0d-4db0-9f29-5778db48667d,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,256,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7553614974021912,0.1556538641452789,0.4186877608299255,0.6896421909332275,0.1447245925664901,0.1475616246461868,1.2028003931045532,0.5184049606323242,0.1707070767879486,1.110337257385254,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2159,12933,100230,c16bb0a3-6c99-4ca7-8ba3-7855f184053d,1643118217,,lizard,wide_resnet28w2,2972,256,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9409494996070862,0.0454236194491386,0.7805718779563904,0.9250890016555786,0.0730762556195259,0.5936183929443359,0.5829313397407532,0.8329609632492065,0.6188667416572571,0.4546060562133789,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2163,12934,99823,03542373-8a0e-41bc-978e-e1dd909bef06,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8006768226623535,0.0339425951242446,0.5940611362457275,0.7548329830169678,0.0834046155214309,0.4399910271167755,1.041642189025879,0.651176393032074,0.456594169139862,0.8904252052307129,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2166,12934,99850,3896b0c0-a739-4e94-8b40-124a16781ffe,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7540168166160583,0.096856340765953,0.4186877608299255,0.6860623359680176,0.1186459586024284,0.1475616246461868,1.215468168258667,0.5184049606323242,0.1707070767879486,1.1254709959030151,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2167,12934,99856,37aedd1b-cbbc-444e-8e1b-b8226185ad12,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.6689120531082153,0.0735346376895904,0.4988032877445221,0.6570408940315247,0.0595733486115932,0.2847570180892944,1.1489691734313965,0.546047031879425,0.2735046446323395,1.0988162755966189,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2168,12934,99866,6de7e838-42eb-49ff-b485-c1f0a4fd3008,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8884412050247192,0.0127275576815009,0.6810696721076965,0.861687958240509,0.0294905006885528,0.503909707069397,0.7965408563613892,0.7549190521240234,0.5367991924285889,0.6438197493553162,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2169,12934,99877,df874b52-3920-442a-a77a-4e6a46c7d402,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8043959736824036,0.0433147884905338,0.5653082728385925,0.7302858829498291,0.1059587299823761,0.4097431302070617,1.199193000793457,0.6753363013267517,0.4625827074050903,0.8640791177749634,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2170,12934,99889,5d60bb75-4e86-468e-a5ae-b81c8a179183,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7391958236694336,0.0287586413323879,0.5341141223907471,0.7094140648841858,0.0136946225538849,0.3721603155136108,1.0765914916992188,0.5951526165008545,0.390967458486557,0.9944449067115784,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2173,12934,99916,b861ed70-2448-4254-a372-bfae6953b7bc,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8926055431365967,0.0400226302444934,0.7053388953208923,0.8732411861419678,0.0639113187789917,0.5211182236671448,0.7543932795524597,0.7622994780540466,0.5391106605529785,0.6290795207023621,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2175,12934,99936,01b67ff4-5e92-4b44-8e0b-16eccb653554,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.7970141172409058,0.0285804718732833,0.5469587445259094,0.7140635848045349,0.080852024257183,0.3940021991729736,1.1721243858337402,0.6541193723678589,0.4483194053173065,0.88276606798172,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2180,12935,99835,8f01defc-745d-4fc9-9e1d-9bb135858477,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7872406840324402,0.0572862923145294,0.5527029633522034,0.7047929763793945,0.1402681320905685,0.4093960523605346,1.399727702140808,0.6589421033859253,0.4493767023086548,0.91018408536911,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2181,12935,99847,3aaf03e9-ff1a-4096-a7a6-e7ffffc5a084,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7305439710617065,0.0271060578525066,0.5288964509963989,0.7055445909500122,0.0135614499449729,0.3793276846408844,1.0913954973220823,0.5914700627326965,0.3893920183181762,1.0012283325195312,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2182,12935,99855,2f10275b-b77d-42c6-b0f6-ffa0e5170900,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7542892694473267,0.0928541272878646,0.4186877608299255,0.6861326098442078,0.1125242412090301,0.1475616246461868,1.2169806957244873,0.5184049606323242,0.1707070767879486,1.1260075569152832,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2183,12935,99864,ee530e69-8011-49a9-8cd5-f6b41820a088,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7803562879562378,0.0604847073554992,0.5481714606285095,0.7090247869491577,0.0831188410520553,0.3927115499973297,1.2346125841140747,0.6480639576911926,0.434645414352417,0.9217107892036438,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2184,12935,99874,7984a0a2-f69d-4d23-9185-edd5788eabfd,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.7960653305053711,0.0547035261988639,0.5826525688171387,0.7392956018447876,0.1055669710040092,0.431214839220047,1.1056578159332275,0.6409608721733093,0.4576542675495147,0.9171860218048096,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2187,12935,99905,7b0934b3-66d3-44cb-9adf-9eaf4890a88c,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.861810028553009,0.0367137715220451,0.6404135823249817,0.8177716732025146,0.0993140637874603,0.4785959720611572,0.969824492931366,0.7138102650642395,0.5134324431419373,0.7473583817481995,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2189,12935,99918,52270b60-1246-4ecd-af79-fbd3384e889a,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8698776960372925,0.0158743523061275,0.6633265018463135,0.84520423412323,0.0627574920654296,0.4872421622276306,0.8487197160720825,0.7330703735351562,0.5177303552627563,0.708794355392456,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2191,12935,99937,d1c631a0-823f-4a76-88fb-253c899a1d3f,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.6676154136657715,0.0831558108329773,0.4987713694572449,0.6631324291229248,0.0595886707305908,0.2834619879722595,1.1514276266098022,0.5459392070770264,0.2698665261268616,1.1015379428863523,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2192,12936,99790,6b3de27e-6bc4-4303-8d58-599ac8a0a23e,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7516863346099854,0.1700365841388702,0.50186687707901,0.6619907021522522,0.2550989985466003,0.3807205557823181,2.1240909099578857,0.6183571815490723,0.429776519536972,1.2276116609573364,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2194,12936,99810,18b2dd4a-a7ba-4cf4-8c2b-7f3e5e6c04f4,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7430444955825806,0.1799732744693756,0.4186877608299255,0.6682589054107666,0.1463940143585205,0.1475616246461868,1.2219868898391724,0.5184049606323242,0.1707070767879486,1.1264063119888306,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2197,12936,99838,2c059985-b029-45fa-b90a-f47d165af64c,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7290881872177124,0.221081793308258,0.5116798281669617,0.6938287019729614,0.2807504534721374,0.4028005301952362,1.7437671422958374,0.5898522138595581,0.4266675114631653,1.448363184928894,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2200,12936,99867,cd14d091-2cfb-4874-8b61-247ae86a4c2d,1643118217,,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7459684610366821,0.147158145904541,0.4985799193382263,0.693778395652771,0.2390750795602798,0.3860261440277099,1.535411715507507,0.6206684112548828,0.4448345899581909,1.185483455657959,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2202,12936,99891,c7807763-ebd3-4a98-b8cc-fa2101cbce34,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7575274109840393,0.2116090059280395,0.5020104646682739,0.6852496862411499,0.3007523417472839,0.3964033722877502,1.975664138793945,0.6280797123908997,0.4541431367397308,1.4013922214508057,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2203,12936,99904,9e749f66-3e49-4bda-bbd0-a7c8b1ae4d9e,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6989010572433472,0.0169629920274019,0.471614122390747,0.6963877081871033,0.0553314834833145,0.3534007668495178,1.2032569646835327,0.5324262976646423,0.3826035857200622,1.1262601613998413,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2205,12936,99917,9258368a-6368-4d3a-a0a9-3918b0002d8b,1643118217,,lizard,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.6535735130310059,0.0895208120346069,0.5097013115882874,0.6471471190452576,0.0663990974426269,0.3022014796733856,1.15346097946167,0.5485431551933289,0.2892513573169708,1.1040403842926023,simsiam,Lizard,simsiam-supervised,kather_h5_224_norm,Kather
2207,12936,99938,eeede3c3-c515-4de9-8488-401171127814,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,lizard,wide_resnet28w2,2972,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.7892102599143982,0.1914321035146713,0.5998691320419312,0.7589410543441772,0.2328981757164001,0.4607905745506286,1.4823572635650637,0.6453675627708435,0.4554519653320312,1.229704976081848,simsiam,Lizard,SimSiam,kather_h5_224_norm,Kather
2208,12937,99791,3cbcff6e-0862-459c-91e9-c38b101314cd,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,256,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7562438249588013,0.0726503357291221,0.5555750727653503,0.7090996503829956,0.0423445217311382,0.3733060956001282,1.0810511112213137,0.6092664003372192,0.3668223321437835,0.990775227546692,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2211,12937,99903,61d86841-6d90-4f4b-811d-67b4a3275dac,1643118217,,lizard,wide_resnet28w2,True,256,96,False,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.6615425944328308,0.0695248618721962,0.4924208521842956,0.6615500450134277,0.0323045030236244,0.2845752537250519,1.141385793685913,0.538651168346405,0.2793920636177063,1.099332571029663,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2216,12937,100033,917d614d-af97-4520-9199-1fba78764b36,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,True,256,96,False,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.8053663969039917,0.0402759127318859,0.5872159600257874,0.7540337443351746,0.0884709283709526,0.4298461377620697,1.058330774307251,0.6614073514938354,0.4554485082626343,0.8712644577026367,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2217,12937,100057,b903e1c2-fecb-493b-834b-a5232f0d0fa5,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,256,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9491455554962158,0.0237120017409324,0.8059101104736328,0.935617208480835,0.030489070340991,0.6306796669960022,0.5039477944374084,0.8435155153274536,0.6366225481033325,0.4157503247261047,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
2218,12937,100090,13ccf2a5-eee7-4b1d-a5c7-70dcef75fe02,1643118217,,lizard,wide_resnet28w2,True,256,96,False,0.005,simtriplet-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.7509631514549255,0.022439744323492,0.5562930703163147,0.7348438501358032,0.0137743204832077,0.395542711019516,1.057173252105713,0.6091431379318237,0.4063844680786133,0.976837694644928,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2219,12937,100113,33aac4a2-71cf-4190-8555-b70306e93245,1643118217,,lizard,wide_resnet28w2,2972,256,96,False,0.005,simtriplet-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9348158836364746,0.0283417627215385,0.7621744871139526,0.904484748840332,0.065613605082035,0.5835685133934021,0.6961455941200256,0.8262584805488586,0.6106200218200684,0.473648726940155,simtriplet,Lizard,simtriplet-supervised,kather_h5_224_norm,Kather
2222,12937,100243,96b880ea-3864-48c7-961e-bb3078e967c2,1643118217,02f7c373-2ada-4e98-977e-a522f9eca676,lizard,wide_resnet28w2,2972,256,96,False,0.005,simtriplet,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.948523759841919,0.033812515437603,0.8116862177848816,0.937166392803192,0.0429402440786361,0.6419717073440552,0.4935784339904785,0.8477219343185425,0.6543898582458496,0.4140224456787109,simtriplet,Lizard,SimTriplet,kather_h5_224_norm,Kather
